txn_id,timestamp,sender_bank,sender_account,receiver_bank,upi_app,amount,status,merchant,city,category
UPI000194,2026-01-16 13:54:00,Kotak,ACC56437,PNB,Paytm,15694.49,REVERSED,"Johal, Dube and Krishnamurthy",Khammam,Transport
UPI000195,2026-01-14 13:04:00,BOB,ACC47880,PNB,GPay,13957.53,REVERSED,Vohra-Dugal,Sri Ganganagar,Shopping
UPI000196,2026-01-14 02:20:00,SBI,ACC85166,PNB,AmazonPay,28028.77,REVERSED,Garg Group,Malda,Bills
UPI000197,2026-01-14 02:10:00,PNB,ACC20358,ICICI,BHIM,47730.9,PENDING,"Shroff, Sodhi and Krish",Udupi,Bills
UPI000198,2026-01-13 08:40:00,HDFC,ACC24316,Kotak,AmazonPay,41399.31,FAILED,Vora and Sons,Panvel,Transport
UPI000199,2026-01-05 13:26:00,Axis,ACC53292,PNB,BHIM,45260.16,SUCCESS,Sachar-Doctor,Dindigul,Transport
UPI000141,2026-01-22 15:35:00,Axis,ACC95267,HDFC,Paytm,48895.76,PENDING,Shere Inc,Pondicherry,Shopping
UPI000201,2026-01-25 08:31:00,PNB,ACC14888,HDFC,BHIM,45397.77,FAILED,"Sarkar, Sangha and Warrior",Panihati,Food
UPI000202,2026-01-14 04:10:00,SBI,ACC11214,ICICI,AmazonPay,19855.76,SUCCESS,"Sundaram, Kapoor and Khanna",Sasaram,Shopping
UPI000203,2026-01-07 02:34:00,BOB,ACC76088,Axis,Paytm,49455.08,FAILED,Gokhale Inc,Nanded,Food
UPI000204,2026-01-01 15:23:00,PNB,ACC54185,BOB,Paytm,36558.65,FAILED,"Balay, Buch and Lad",Shahjahanpur,Transport
UPI000205,2026-01-15 22:11:00,SBI,ACC62538,PNB,PhonePe,31939.9,FAILED,"Jhaveri, Dugar and Vohra",Rohtak,Transport
UPI000206,2026-01-18 10:57:00,HDFC,ACC68554,BOB,Paytm,,PENDING,Rana Ltd,Sagar,Shopping
UPI000207,2026-01-11 18:06:00,SBI,ACC97528,SBI,BHIM,28648.14,PENDING,"Nath, Bail and Parikh",Bally,Transport
UPI000208,2026-01-15 03:40:00,PNB,ACC25389,PNB,Paytm,25131.0,PENDING,Sha and Sons,Khora ,Transfer
UPI000209,2026-01-28 13:37:00,ICICI,ACC64505,PNB,AmazonPay,47868.45,REVERSED,"Rout, D’Alia and Keer",Farrukhabad,Transfer
UPI000210,2026-01-28 02:47:00,BOB,ACC20730,Kotak,BHIM,41281.92,PENDING,Aggarwal-Thakur,Dhanbad,Food
UPI000211,2026-01-10 04:48:00,Kotak,ACC80341,HDFC,GPay,5619.32,PENDING,Oommen Inc,Bokaro,Transfer
UPI000212,2026-01-24 05:27:00,Axis,ACC17292,Axis,GPay,34017.96,REVERSED,"Pall, Saran and Mody",Bardhaman,Bills
UPI000213,2026-01-01 23:46:00,Axis,ACC43352,BOB,PhonePe,27944.27,FAILED,"Narayan, Muni and Chander",Ichalkaranji,Transfer
UPI000214,2026-01-03 17:48:00,SBI,ACC71875,SBI,Paytm,21190.63,REVERSED,Majumdar and Sons,Gorakhpur,Transport
UPI000215,2026-01-20 03:08:00,ICICI,ACC60132,Axis,BHIM,38293.73,REVERSED,"Dua, Talwar and Kannan",Nellore,Food
UPI000216,2026-01-16 19:51:00,SBI,ACC33392,Kotak,BHIM,33093.01,FAILED,"Ramanathan, Iyengar and Dash",Suryapet,Transport
UPI000217,2026-01-25 18:40:00,Axis,ACC79721,Axis,GPay,37811.41,FAILED,"Buch, Naidu and Kannan",Jalgaon,Bills
UPI000218,2026-01-06 03:15:00,SBI,ACC96533,Axis,AmazonPay,13789.73,SUCCESS,"Suresh, Rama and Seshadri",Pali,Transport
UPI000219,2026-01-28 04:56:00,PNB,ACC16380,HDFC,PhonePe,,REVERSED,Rao Group,Ghaziabad,Bills
UPI000220,2026-01-23 22:23:00,ICICI,ACC40692,BOB,AmazonPay,10871.29,PENDING,Purohit-Mody,Jhansi,Transfer
UPI000221,2026-01-07 12:28:00,PNB,ACC78321,HDFC,BHIM,33629.87,PENDING,Shukla LLC,Kulti,Shopping
UPI000222,2026-01-29 11:45:00,PNB,ACC65994,Kotak,BHIM,47426.53,SUCCESS,Seshadri PLC,Thoothukudi,Shopping
UPI000223,2026-01-19 22:44:00,Axis,ACC29558,ICICI,BHIM,33570.41,FAILED,Din-Mitter,Kottayam,Transfer
UPI000224,2026-01-22 01:44:00,SBI,ACC83713,Axis,BHIM,42468.55,FAILED,Sidhu Ltd,Guna,Bills
UPI000225,2026-01-17 21:18:00,SBI,ACC80206,PNB,GPay,10174.8,SUCCESS,Pandya Inc,Deoghar,Shopping
UPI000226,2026-01-04 07:29:00,HDFC,ACC87015,PNB,AmazonPay,,FAILED,"Raju, Issac and Choudhary",Vasai-Virar,Bills
UPI000227,2026-01-10 15:21:00,HDFC,ACC25376,PNB,BHIM,45352.57,FAILED,Lal and Sons,Jalandhar,Transfer
UPI000228,2026-01-13 21:10:00,Axis,ACC71112,Kotak,Paytm,19837.64,PENDING,Saran and Sons,Naihati,Shopping
UPI000229,2026-01-22 08:48:00,BOB,ACC51973,HDFC,Paytm,44141.77,PENDING,Dalal Group,Mysore,Bills
UPI000230,2026-01-26 04:21:00,Kotak,ACC85909,PNB,BHIM,-43205.6,PENDING,Sen-Shan,Khora ,Transport
UPI000231,2026-01-26 01:26:00,PNB,ACC99764,ICICI,Paytm,11508.63,REVERSED,"Swamy, Balasubramanian and Prakash",Patiala,Bills
UPI000232,2026-01-25 20:58:00,Axis,ACC34123,Kotak,PhonePe,36641.28,SUCCESS,Bali Ltd,Rohtak,Food
UPI000233,2026-01-29 16:53:00,HDFC,ACC18908,PNB,GPay,33414.1,SUCCESS,Borah Inc,Ranchi,Transport
UPI000234,2026-01-29 01:24:00,Axis,ACC96413,Axis,PhonePe,18666.3,SUCCESS,Bhatti PLC,Alappuzha,Transfer
UPI000235,2026-01-14 01:08:00,SBI,ACC75826,BOB,BHIM,602.43,FAILED,Lalla-Pandey,Kirari Suleman Nagar,Food
UPI000236,2026-01-12 11:42:00,BOB,ACC56457,ICICI,BHIM,26224.03,SUCCESS,Agate Inc,Bhagalpur,Shopping
UPI000237,2026-01-14 15:39:00,PNB,ACC20566,PNB,PhonePe,22955.3,SUCCESS,"Kalita, Mannan and Menon",Bardhaman,Bills
UPI000238,2026-01-08 19:11:00,SBI,ACC75517,BOB,BHIM,-27639.54,PENDING,Sridhar-Nadkarni,Shimoga,Transfer
UPI000239,2026-01-11 10:57:00,HDFC,ACC84289,Axis,Paytm,48692.25,SUCCESS,Grewal-Saran,South Dumdum,Food
UPI000240,2026-01-09 03:54:00,BOB,ACC51220,SBI,GPay,14025.85,FAILED,Mangal-Balan,Madhyamgram,Bills
UPI000241,2026-01-18 17:03:00,PNB,ACC80852,ICICI,BHIM,14970.85,FAILED,Iyer LLC,Akola,Food
UPI000242,2026-01-04 11:01:00,ICICI,ACC89320,BOB,AmazonPay,48716.42,REVERSED,"Venkatesh, Subramanian and Dasgupta",Mirzapur,Shopping
UPI000243,2026-01-17 04:38:00,Kotak,ACC59207,Axis,GPay,13673.62,REVERSED,Arora-Dora,Bijapur,Food
UPI000244,2026-01-13 04:41:00,HDFC,ACC59807,PNB,GPay,14776.02,REVERSED,Bir-Kale,Gangtok,Shopping
UPI000245,2026-01-13 06:39:00,SBI,ACC27367,SBI,GPay,4585.11,REVERSED,"Ratti, Sidhu and Toor",Kolhapur,Bills
UPI000246,2026-01-26 05:21:00,SBI,ACC88240,Kotak,Paytm,25626.92,REVERSED,Halder Inc,Meerut,Food
UPI000247,2026-01-12 01:08:00,Kotak,ACC78302,HDFC,BHIM,19396.1,FAILED,Kumar and Sons,Nagpur,Transport
UPI000248,2026-01-13 13:25:00,Axis,ACC49289,Axis,PhonePe,13427.66,PENDING,"Prabhakar, Mody and Rege",Yamunanagar,Shopping
UPI000249,2026-01-21 20:06:00,SBI,ACC27758,ICICI,PhonePe,36047.76,REVERSED,Dugal-Vaidya,Ramagundam,Shopping
UPI000250,2026-01-20 14:20:00,BOB,ACC95332,Kotak,GPay,19000.7,PENDING,"Balan, Chaudhari and Pandey",Saharanpur,Shopping
UPI000251,2026-01-19 02:59:00,ICICI,ACC48200,PNB,BHIM,34767.66,FAILED,Korpal Group,Malda,Shopping
UPI000252,2026-01-26 15:52:00,HDFC,ACC87624,Kotak,GPay,40826.56,SUCCESS,Bhatt-Narang,Ramgarh,Bills
UPI000253,2026-01-04 03:32:00,BOB,ACC63627,PNB,BHIM,10490.32,FAILED,"Basu, Chandran and Sandal",Rohtak,Shopping
UPI000254,2026-01-04 08:47:00,Axis,ACC88372,Axis,AmazonPay,32936.56,REVERSED,Kumar Inc,Bidar,Transfer
UPI000255,2026-01-17 08:42:00,PNB,ACC80373,Kotak,PhonePe,46020.41,SUCCESS,Rajan and Sons,Udaipur,Transport
UPI000256,2026-01-30 08:32:00,PNB,ACC94769,Axis,Paytm,17756.89,REVERSED,Kata-Chandran,Dhule,Food
UPI000133,2026-01-27 04:18:00,HDFC,ACC68429,ICICI,BHIM,11107.83,REVERSED,Kata-Nagi,Mahbubnagar,Transfer
UPI000258,2026-01-14 10:41:00,Axis,ACC21253,SBI,GPay,7545.74,PENDING,Bhargava-Khalsa,Hospet,Shopping
UPI000259,2026-01-05 10:37:00,Axis,ACC69303,ICICI,PhonePe,39215.66,PENDING,"Mane, Handa and Choudhry",Sri Ganganagar,Food
UPI000260,2026-01-08 11:31:00,PNB,ACC41970,Kotak,GPay,5763.11,FAILED,Sathe-Gill,Chapra,Shopping
UPI000261,2026-01-09 09:28:00,HDFC,ACC93948,PNB,BHIM,47923.55,REVERSED,Bera Group,Vellore,Food
UPI000262,2026-01-01 04:51:00,PNB,ACC38153,HDFC,Paytm,44156.04,SUCCESS,"Sarraf, Madan and Manda",Thiruvananthapuram,Transfer
UPI000263,2026-01-21 19:46:00,SBI,ACC44387,PNB,BHIM,43600.25,PENDING,Lad-Kant,Kollam,Transfer
UPI000264,2026-01-21 20:06:00,Kotak,ACC32613,BOB,Paytm,19633.27,SUCCESS,Hora Inc,Ujjain,Transport
UPI000265,2026-01-07 10:24:00,Kotak,ACC60916,Axis,AmazonPay,11936.25,FAILED,"Korpal, Date and Buch",Nagaon,Transfer
UPI000266,2026-01-30 08:47:00,HDFC,ACC82733,HDFC,BHIM,9295.83,PENDING,Gandhi Ltd,Karaikudi,Transport
UPI000267,2026-01-01 10:28:00,Axis,ACC27895,HDFC,BHIM,42100.84,REVERSED,Dewan and Sons,Sonipat,Bills
UPI000268,2026-01-04 18:17:00,Kotak,ACC14044,BOB,GPay,20787.37,PENDING,Contractor-Raj,Udupi,Food
UPI000269,2026-01-23 13:00:00,Kotak,ACC76952,SBI,AmazonPay,26885.05,SUCCESS,"Sanghvi, Mohanty and Chandran",Amravati,Shopping
UPI000270,2026-01-02 21:26:00,BOB,ACC67850,Kotak,GPay,41165.91,REVERSED,Hegde-Kade,Shimoga,Food
UPI000271,2026-01-02 11:12:00,Axis,ACC44447,ICICI,PhonePe,32687.05,REVERSED,Lanka Ltd,Kozhikode,Food
UPI000272,2026-01-16 22:58:00,BOB,ACC89988,PNB,BHIM,11854.93,FAILED,Date LLC,Satna,Transfer
UPI000273,2026-01-16 23:11:00,Kotak,ACC46842,Kotak,AmazonPay,10338.92,FAILED,Sridhar PLC,Tirupati,Shopping
UPI000274,2026-01-24 09:52:00,PNB,ACC22481,HDFC,BHIM,14638.81,SUCCESS,More-Pandya,Dibrugarh,Shopping
UPI000275,2026-01-15 15:48:00,BOB,ACC42447,BOB,BHIM,6353.14,REVERSED,Rajagopalan-Bora,Burhanpur,Transport
UPI000276,2026-01-29 20:05:00,BOB,ACC22202,Axis,AmazonPay,13443.17,PENDING,Wadhwa and Sons,Barasat,Shopping
UPI000277,2026-01-05 05:44:00,PNB,ACC70089,PNB,Paytm,24407.34,SUCCESS,Jain Group,Ramagundam,Transfer
UPI000278,2026-01-15 16:39:00,BOB,ACC47171,ICICI,AmazonPay,48406.75,FAILED,Narasimhan-Batta,Sikar,Transfer
UPI000279,2026-01-03 02:10:00,SBI,ACC92074,BOB,BHIM,39417.3,SUCCESS,Kunda-Batta,Kamarhati,Food
UPI000280,2026-01-20 11:16:00,HDFC,ACC27290,PNB,Paytm,7907.6,FAILED,Sidhu-Chaudhari,Kolhapur,Shopping
UPI000281,2026-01-30 12:47:00,HDFC,ACC16787,Axis,Paytm,18028.16,FAILED,"Dugal, Jani and Garde",Ramgarh,Bills
UPI000282,2026-01-22 16:48:00,SBI,ACC27393,Kotak,GPay,,REVERSED,Sharaf-Madan,Amritsar,Food
UPI000176,2026-01-07 00:22:00,Axis,ACC19283,HDFC,BHIM,40857.28,SUCCESS,Korpal and Sons,Tinsukia,Food
UPI000284,2026-01-07 01:25:00,PNB,ACC98753,HDFC,PhonePe,18384.41,SUCCESS,Chandra-Korpal,Durgapur,Transfer
UPI000285,2026-01-07 21:20:00,Axis,ACC90750,PNB,BHIM,22010.57,FAILED,Tak-Khurana,Morena,Food
UPI000286,2026-01-16 23:58:00,Axis,ACC51222,BOB,GPay,7009.26,FAILED,"Kashyap, Padmanabhan and Kala",Kadapa,Shopping
UPI000287,2026-01-13 23:12:00,BOB,ACC13515,BOB,Paytm,12415.87,FAILED,Sani-Rana,Buxar,Transfer
UPI000288,2026-01-11 21:25:00,Axis,ACC60578,SBI,GPay,9440.44,REVERSED,Kala-Khare,Thoothukudi,Transfer
UPI000289,2026-01-17 10:24:00,ICICI,ACC27299,Axis,AmazonPay,,REVERSED,"Nagi, Devan and Varty",Bhopal,Shopping
UPI000290,2026-01-04 07:43:00,SBI,ACC86986,SBI,PhonePe,8646.79,PENDING,Kapur Inc,Gurgaon,Transport
UPI000291,2026-01-29 14:34:00,PNB,ACC75673,BOB,BHIM,3032.84,REVERSED,Khurana-Deo,Bhilwara,Bills
UPI000292,2026-01-15 02:30:00,SBI,ACC77017,HDFC,GPay,26832.88,PENDING,Chopra-Choudhary,Thoothukudi,Bills
UPI000293,2026-01-15 02:47:00,PNB,ACC67342,PNB,GPay,38163.57,SUCCESS,Kaul PLC,Deoghar,Transport
UPI000294,2026-01-15 01:49:00,PNB,ACC96252,PNB,GPay,21729.83,SUCCESS,"Parekh, Pai and Garg",Amritsar,Food
UPI000295,2026-01-24 19:15:00,Kotak,ACC43980,HDFC,Paytm,35077.97,FAILED,Mani-Mall,Medininagar,Shopping
UPI000296,2026-01-20 12:56:00,ICICI,ACC78662,SBI,Paytm,5911.66,SUCCESS,"Patla, Ganguly and Grewal",Baranagar,Bills
UPI000297,2026-01-17 17:36:00,HDFC,ACC43438,BOB,PhonePe,18012.59,SUCCESS,"Sane, Palan and Singh",Ballia,Transport
UPI000298,2026-01-03 02:13:00,Axis,ACC57707,Axis,GPay,-138.4,FAILED,"Balay, Bakshi and Hayre",Chennai,Food
UPI000299,2026-01-15 15:29:00,HDFC,ACC64559,PNB,Paytm,45698.24,PENDING,"Mammen, Sanghvi and Virk",Bangalore,Food
UPI000300,2026-01-11 03:46:00,BOB,ACC77603,SBI,BHIM,5978.85,SUCCESS,"Chander, Kurian and Nigam",Anand,Bills
UPI000301,2026-01-21 18:53:00,SBI,ACC58354,HDFC,Paytm,38678.64,PENDING,Bali-Bal,Mahbubnagar,Transfer
UPI000302,2026-01-09 21:27:00,PNB,ACC81638,BOB,GPay,18420.0,FAILED,"Pillai, Rattan and Shanker",Bhavnagar,Food
UPI000303,2026-01-01 10:28:00,ICICI,ACC10191,BOB,BHIM,1205.27,PENDING,"Pillai, Pal and Prakash",Bidar,Food
UPI000304,2026-01-07 11:30:00,PNB,ACC46677,SBI,PhonePe,49155.96,FAILED,Issac-D’Alia,Bhopal,Transfer
UPI000305,2026-01-27 10:21:00,SBI,ACC76247,HDFC,BHIM,44779.94,SUCCESS,"Sanghvi, Mani and Kanda",Kota,Transfer
UPI000306,2026-01-12 21:04:00,BOB,ACC51288,BOB,BHIM,21754.79,PENDING,Buch and Sons,Amritsar,Shopping
UPI000307,2026-01-27 14:39:00,SBI,ACC30369,SBI,GPay,11688.23,REVERSED,Bala Inc,Adoni,Bills
UPI000308,2026-01-21 13:36:00,ICICI,ACC70731,ICICI,PhonePe,6045.63,SUCCESS,"Varty, Devan and Ratta",Malegaon,Transport
UPI000309,2026-01-10 18:51:00,BOB,ACC52964,HDFC,PhonePe,15217.71,FAILED,Garg Group,Nanded,Shopping
UPI000310,2026-01-08 21:54:00,SBI,ACC63004,BOB,BHIM,2457.04,FAILED,Desai Ltd,Ongole,Food
UPI000311,2026-01-11 02:47:00,HDFC,ACC35969,BOB,BHIM,-40196.8,PENDING,Parmer-Majumdar,Ambarnath,Food
UPI000312,2026-01-03 22:25:00,HDFC,ACC94670,Axis,GPay,-12948.44,SUCCESS,Jhaveri-Vora,Siwan,Shopping
UPI000313,2026-01-20 17:07:00,BOB,ACC61773,Axis,PhonePe,47114.61,REVERSED,"Sen, Deol and Narang",Thrissur,Bills
UPI000314,2026-01-07 18:20:00,SBI,ACC90492,Kotak,AmazonPay,10743.66,FAILED,Choudhry-Setty,Ambarnath,Shopping
UPI000315,2026-01-18 10:21:00,HDFC,ACC64949,HDFC,AmazonPay,44140.1,FAILED,"Hora, Puri and Sachdeva",Mira-Bhayandar,Transfer
UPI000316,2026-01-25 18:45:00,BOB,ACC73527,ICICI,AmazonPay,49470.29,PENDING,Murty Ltd,Moradabad,Bills
UPI000317,2026-01-13 18:51:00,SBI,ACC71824,Kotak,Paytm,-1312.89,FAILED,"Khare, Dugal and Thaker",Bhimavaram,Transport
UPI000318,2026-01-03 13:04:00,BOB,ACC38758,Kotak,BHIM,32846.65,PENDING,Doshi-Nayar,South Dumdum,Transport
UPI000319,2026-01-27 22:08:00,SBI,ACC56095,Kotak,AmazonPay,29630.05,FAILED,Zacharia-Bera,Nanded,Transfer
UPI000320,2026-01-25 16:08:00,ICICI,ACC33010,Axis,PhonePe,41836.48,SUCCESS,D’Alia Inc,Thrissur,Food
UPI000321,2026-01-28 22:47:00,HDFC,ACC27103,ICICI,GPay,-10948.26,PENDING,Nagarajan LLC,Ludhiana,Food
UPI000322,2026-01-24 22:51:00,BOB,ACC57826,SBI,Paytm,29334.59,REVERSED,Kuruvilla and Sons,Tiruchirappalli,Transfer
UPI000323,2026-01-20 21:10:00,BOB,ACC93789,Axis,Paytm,15095.24,FAILED,Krishna PLC,Orai,Transfer
UPI000324,2026-01-27 19:17:00,BOB,ACC32983,Axis,Paytm,46442.97,PENDING,Chawla Inc,Gandhinagar,Transport
UPI000325,2026-01-26 19:50:00,SBI,ACC33865,Kotak,Paytm,99.88,FAILED,Goyal-Kothari,Jammu,Transfer
UPI000326,2026-01-16 18:48:00,ICICI,ACC32005,PNB,PhonePe,24814.29,PENDING,Badal PLC,Karawal Nagar,Bills
UPI000108,2026-01-05 22:00:00,PNB,ACC10167,SBI,BHIM,12484.55,REVERSED,Saxena-Joshi,Srikakulam,Bills
UPI000328,2026-01-25 20:24:00,Axis,ACC23294,BOB,BHIM,44228.75,FAILED,Basu-Purohit,Sultan Pur Majra,Transport
UPI000329,2026-01-01 21:55:00,ICICI,ACC44226,SBI,PhonePe,,PENDING,"Saraf, Bhalla and Chawla",Gudivada,Transport
UPI000330,2026-01-05 05:41:00,ICICI,ACC87860,Kotak,BHIM,8053.62,SUCCESS,Munshi-Murty,Aurangabad,Bills
UPI000331,2026-01-05 14:36:00,ICICI,ACC36941,HDFC,BHIM,8258.21,PENDING,"Rana, Khalsa and Majumdar",Chandrapur,Shopping
UPI000332,2026-01-23 08:14:00,HDFC,ACC17144,ICICI,PhonePe,4804.84,REVERSED,"Hora, Anne and Shankar",Maheshtala,Food
UPI000333,2026-01-02 04:06:00,HDFC,ACC32391,PNB,Paytm,33104.39,SUCCESS,Devi and Sons,Salem,Bills
UPI000334,2026-01-13 01:27:00,SBI,ACC94130,Kotak,BHIM,15424.59,FAILED,"Tata, Mukhopadhyay and Tella",Raipur,Shopping
UPI000335,2026-01-22 03:58:00,ICICI,ACC39654,BOB,Paytm,18476.39,SUCCESS,Mani-Chowdhury,Sultan Pur Majra,Transport
UPI000336,2026-01-25 15:24:00,Axis,ACC87296,HDFC,AmazonPay,33376.75,SUCCESS,Sachar-Ahluwalia,Meerut,Bills
UPI000337,2026-01-22 14:38:00,Kotak,ACC40886,Axis,Paytm,20937.42,SUCCESS,"Borah, Puri and Bora",Kakinada,Bills
UPI000338,2026-01-27 00:12:00,PNB,ACC91300,HDFC,PhonePe,35718.14,REVERSED,Ray PLC,Tiruppur,Transport
UPI000339,2026-01-02 22:36:00,Axis,ACC20271,PNB,BHIM,8366.57,FAILED,Keer Inc,Ambarnath,Transport
UPI000340,2026-01-04 01:11:00,SBI,ACC60868,Kotak,BHIM,12901.74,PENDING,Ravel-Narang,Bathinda,Shopping
UPI000341,2026-01-29 08:32:00,Kotak,ACC78493,BOB,BHIM,,SUCCESS,"Madan, Dada and Amble",Shivpuri,Bills
UPI000342,2026-01-05 13:26:00,SBI,ACC83752,BOB,PhonePe,28334.03,PENDING,Wali-Pai,Hazaribagh,Transfer
UPI000343,2026-01-27 00:48:00,Kotak,ACC72003,SBI,GPay,43895.9,PENDING,"Kara, Johal and Salvi",Srikakulam,Bills
UPI000344,2026-01-16 02:04:00,PNB,ACC41139,SBI,BHIM,30436.68,PENDING,"Date, Gulati and Oak",Ramgarh,Shopping
UPI000345,2026-01-23 08:58:00,BOB,ACC99764,SBI,GPay,40871.12,FAILED,Shere-Bhatnagar,Firozabad,Shopping
UPI000346,2026-01-19 23:13:00,Kotak,ACC94614,SBI,GPay,22161.1,REVERSED,"Dash, Gola and Sibal",Madanapalle,Transport
UPI000347,2026-01-18 00:24:00,BOB,ACC17367,Kotak,GPay,20364.45,SUCCESS,Sanghvi-Ratta,Karnal,Shopping
UPI000348,2026-01-26 21:08:00,SBI,ACC32772,HDFC,GPay,20175.22,SUCCESS,"Karnik, Lata and Bath",Parbhani,Transport
UPI000349,2026-01-17 18:20:00,BOB,ACC70846,Kotak,BHIM,2537.46,SUCCESS,Brar Inc,Bidhannagar,Food
UPI000350,2026-01-22 14:22:00,Kotak,ACC82264,ICICI,Paytm,24444.45,FAILED,Bath-Suri,Pallavaram,Shopping
UPI000351,2026-01-08 09:56:00,BOB,ACC85007,BOB,GPay,34445.64,FAILED,"Misra, Kalla and Karpe",Surendranagar Dudhrej,Transport
UPI000352,2026-01-01 09:43:00,Axis,ACC27342,PNB,GPay,-13461.49,SUCCESS,Bhat Inc,Deoghar,Transport
UPI000353,2026-01-30 06:02:00,ICICI,ACC65549,Axis,Paytm,40256.23,REVERSED,Khanna-Verma,Pallavaram,Shopping
UPI000354,2026-01-27 14:24:00,SBI,ACC10963,Kotak,Paytm,15114.23,PENDING,Sabharwal-Pandit,Firozabad,Shopping
UPI000355,2026-01-15 19:08:00,BOB,ACC46291,ICICI,Paytm,24092.1,FAILED,Raval-Vasa,Bellary,Transport
UPI000356,2026-01-28 07:23:00,Axis,ACC96577,ICICI,GPay,12022.7,SUCCESS,Chauhan-Jayaraman,Dehradun,Bills
UPI000357,2026-01-02 14:34:00,Kotak,ACC84978,BOB,GPay,12978.72,PENDING,Banerjee-Prasad,Adoni,Transport
UPI000358,2026-01-17 07:34:00,Kotak,ACC49347,BOB,GPay,31919.3,FAILED,Mall-Mittal,Gandhinagar,Shopping
UPI000359,2026-01-09 07:57:00,PNB,ACC53992,PNB,PhonePe,6405.93,FAILED,Barad and Sons,Khammam,Shopping
UPI000360,2026-01-17 21:58:00,ICICI,ACC86751,ICICI,BHIM,43572.9,SUCCESS,"Deshmukh, Sangha and Chakraborty",Deoghar,Bills
UPI000361,2026-01-22 11:47:00,HDFC,ACC75598,SBI,BHIM,31723.49,PENDING,"Bhardwaj, Toor and Baral",Bhind,Bills
UPI000362,2026-01-19 14:56:00,Kotak,ACC69974,HDFC,Paytm,42713.45,FAILED,Nath-More,Panvel,Food
UPI000363,2026-01-01 05:08:00,Axis,ACC45851,HDFC,GPay,31555.33,FAILED,Kulkarni and Sons,Raichur,Bills
UPI000364,2026-01-20 13:01:00,Axis,ACC66233,Axis,BHIM,38989.83,SUCCESS,Majumdar Ltd,Panihati,Food
UPI000365,2026-01-25 04:01:00,HDFC,ACC12348,PNB,PhonePe,36535.65,FAILED,Karpe-Parmer,Bardhaman,Transport
UPI000366,2026-01-27 18:59:00,ICICI,ACC31891,SBI,PhonePe,17224.05,PENDING,"Wable, Kadakia and Prakash",Tadipatri,Shopping
UPI000367,2026-01-07 02:08:00,ICICI,ACC74248,ICICI,GPay,26019.22,FAILED,Kara-Deep,Kurnool,Bills
UPI000115,2026-01-27 20:06:00,Kotak,ACC32149,SBI,Paytm,36361.17,SUCCESS,Kapoor Ltd,Imphal,Bills
UPI000369,2026-01-03 04:23:00,PNB,ACC24170,PNB,PhonePe,12796.9,SUCCESS,Chada-Chana,Akola,Food
UPI000370,2026-01-07 23:15:00,HDFC,ACC99881,PNB,PhonePe,19018.89,PENDING,Kapur-Yadav,Tezpur,Bills
UPI000371,2026-01-07 05:49:00,Axis,ACC23751,Kotak,AmazonPay,33127.52,SUCCESS,Deep-Pandit,Nashik,Shopping
UPI000372,2026-01-12 23:15:00,BOB,ACC78569,HDFC,Paytm,5322.12,REVERSED,Barad Group,Jodhpur,Shopping
UPI000373,2026-01-22 21:00:00,ICICI,ACC40737,SBI,PhonePe,27411.46,SUCCESS,Khalsa-Shetty,Dehradun,Food
UPI000374,2026-01-24 06:55:00,SBI,ACC23276,ICICI,GPay,33454.41,REVERSED,Manda-Tandon,Davanagere,Shopping
UPI000375,2026-01-14 05:22:00,ICICI,ACC98705,ICICI,BHIM,2513.51,SUCCESS,"Mannan, Upadhyay and Tank",Tirupati,Food
UPI000376,2026-01-07 07:09:00,PNB,ACC94829,HDFC,Paytm,,PENDING,"Kota, Ramaswamy and Sarma",Salem,Bills
UPI000377,2026-01-16 14:20:00,HDFC,ACC24920,Axis,BHIM,13422.79,REVERSED,Sani-Chaudhari,Jhansi,Shopping
UPI000378,2026-01-08 14:10:00,SBI,ACC27368,PNB,PhonePe,34498.22,FAILED,Bumb-More,Hazaribagh,Food
UPI000379,2026-01-09 05:59:00,Kotak,ACC59774,BOB,Paytm,29541.61,SUCCESS,"Nagy, Srinivasan and Buch",Buxar,Transport
UPI000380,2026-01-03 21:10:00,ICICI,ACC95848,ICICI,PhonePe,24411.26,FAILED,Tak Inc,Pimpri-Chinchwad,Shopping
UPI000381,2026-01-12 07:30:00,Axis,ACC55318,PNB,BHIM,34415.2,FAILED,Mital-Nayak,Jehanabad,Transfer
UPI000382,2026-01-08 03:24:00,Kotak,ACC71510,BOB,BHIM,,FAILED,Kulkarni Inc,Dibrugarh,Food
UPI000383,2026-01-24 01:42:00,HDFC,ACC82154,PNB,BHIM,16038.48,REVERSED,"Ahuja, Comar and Cheema",Panchkula,Transport
UPI000384,2026-01-23 16:26:00,Axis,ACC51426,SBI,BHIM,22215.0,SUCCESS,Mital Group,Khammam,Food
UPI000385,2026-01-28 11:57:00,Kotak,ACC93563,ICICI,AmazonPay,1801.24,FAILED,"Murthy, Pandya and Dugar",Kadapa,Bills
UPI000386,2026-01-21 16:23:00,ICICI,ACC83420,BOB,AmazonPay,18173.49,REVERSED,"Edwin, Dhar and Krishna",Begusarai,Shopping
UPI000387,2026-01-16 12:51:00,ICICI,ACC93055,BOB,Paytm,5710.03,PENDING,Vaidya Inc,Bulandshahr,Food
UPI000388,2026-01-19 14:58:00,SBI,ACC43330,Kotak,GPay,8216.13,FAILED,Kaur PLC,Jhansi,Food
